target.name,target.accession,query.name,query.accession,full.seq.E-value,full.seq.score,full.seq.bias,best.domain.E-value,best.domain.score,best.domain.bias,exp,reg,clu,ov,env,dom,rep,inc,description.of.target,group
AXQ67115.1,-,0049695,88659,3.9e-13,42.8,0.2,8e-11,35.5,0,3,3,0,0,3,3,3,2,RNA polymerase [Bacillus phage Kamfam],phage
ANU79852.1,-,0049695,88659,2.2e-14,46.8,0.2,8.6e-12,38.6,0,2.8,3,0,0,3,3,3,2,sigma factor [Bacillus phage Kida],phage
AXQ67819.1,-,0049695,88659,2.4e-10,33.8,0,5.7e-10,32.7,0,1.6,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage Kioshi],phage
AXQ67820.1,-,0049695,88659,1.4e-8,28.3,0,4.2e-8,26.8,0,1.8,1,0,0,1,1,1,1,RNA polymerase subunit alpha [Bacillus phage Kioshi],phage
AMR60083.1,-,0049695,88659,1.6e-11,35.8,0.1,3.4e-11,34.8,0.1,1.5,1,0,0,1,1,1,1,RNA polymerase [Bacillus phage Leo2],phage
AIW03238.1,-,0049695,88659,6.8e-20,63.9,0.3,5.3e-15,48.4,0,3.5,3,1,0,3,3,3,3,RNA polymerase sigma factor [Bacillus phage Mater],phage
AIW03217.1,-,0049695,88659,6.4e-7,22.9,0,0.0028,11.4,0,2.5,2,0,0,2,2,2,2,HNH homing endonuclease [Bacillus phage Mater],phage
AHZ10802.1,-,0049695,88659,5.3e-15,48.7,0.2,3.2e-12,39.9,0.1,2.9,3,0,0,3,3,3,2,RNA polymerase sigma factor [Bacillus phage Megatron],phage
AIW03563.1,-,0049695,88659,3.5e-18,58.5,1.3,4.6e-15,48.6,0.3,2.8,2,0,0,2,2,2,2,RNA polymerase sigma factor [Bacillus phage Moonbeam],phage
AIW03562.1,-,0049695,88659,8.6e-14,44.6,0.4,6.7e-13,41.8,0.1,2.5,3,0,0,3,3,3,1,RNA polymerase sigma factor [Bacillus phage Moonbeam],phage
ARW58483.1,-,0049695,88659,2.1e-11,35.1,0.2,3.5e-11,34.4,0.2,1.4,1,0,0,1,1,1,1,hypothetical protein [Bacillus phage Negev_SA],phage
ARW58471.1,-,0049695,88659,2.3e-10,31.8,0.1,4e-9,27.9,0.1,2.2,2,0,0,2,2,2,1,RNA polymerase sporulation specific sigma factor [Bacillus phage Negev_SA],phage
AMW63747.1,-,0049695,88659,1.7e-15,50.3,0.2,3.4e-12,39.9,0.1,2.9,3,0,0,3,3,3,2,sigma factor [Bacillus phage Nemo],phage
AMW61377.1,-,0049695,88659,5.2e-15,48.8,0.3,3.4e-12,39.9,0.1,3,3,0,0,3,3,3,2,sigma factor [Bacillus phage Nigalana],phage
AMW63445.1,-,0049695,88659,1.6e-14,47.2,0.2,6.3e-12,39,0,2.8,3,0,0,3,3,3,2,sigma factor [Bacillus phage NotTheCreek],phage
QKN88236.1,-,0049695,88659,2.2e-11,35.5,0.1,5e-11,34.4,0.1,1.6,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage Novomoskovsk],phage
AXQ67439.1,-,0049695,88659,5.5e-15,48.7,0.2,3.3e-12,39.9,0.1,2.9,3,0,0,3,3,3,2,RNA polymerase sigma factor [Bacillus phage OmnioDeoPrimus],phage
ASR79669.1,-,0049695,88659,3.9e-13,42.8,0.2,8e-11,35.5,0,3,3,0,0,3,3,3,2,RNA polymerase sigma factor [Bacillus phage OTooleKemple52],phage
AKQ08542.1,-,0049695,88659,7e-8,26,0,0.018,9,0,3.3,2,1,1,3,3,3,3,putative HNH endonuclease [Bacillus phage PBC2],phage
AKQ08310.1,-,0049695,88659,6.3e-8,25.2,0.1,2.9e-7,23.1,0,2.1,2,0,0,2,2,2,1,hypothetical protein PBC4_118 [Bacillus phage PBC4],phage
AKQ08245.1,-,0049695,88659,1.6e-7,23.9,0.1,2.4e-4,13.8,0,2.1,2,0,0,2,2,2,2,hypothetical protein PBC4_053 [Bacillus phage PBC4],phage
ALA07697.1,-,0049695,88659,2.2e-15,49.5,0.4,7.7e-15,47.8,0.1,2.1,2,0,0,2,2,2,1,putative RNA polymerase sigma 28 subunit SigF [Bacillus phage PBC6],phage
ALA07698.1,-,0049695,88659,4e-13,42.4,0,1.4e-12,40.7,0,1.9,2,0,0,2,2,2,1,putative RNA polymerase sigma 28 subunit SigG [Bacillus phage PBC6],phage
AGK88021.1,-,0049695,88659,1.6e-14,44.5,0.3,4.7e-14,43,0.2,1.8,1,1,0,1,1,1,1,positive control sigma-like factor [Bacillus phage PBP180],phage
ANT40183.1,-,0049695,88659,8.3e-10,30.3,0.1,1.7e-8,26.2,0,2.5,2,0,0,2,2,2,1,putative RNA polymerase sigma subunit [Bacillus phage PfEFR-4],phage
ANT40413.1,-,0049695,88659,8.4e-10,30.3,0.1,1.7e-8,26.2,0,2.5,2,0,0,2,2,2,1,putative RNA polymerase sigma subunit [Bacillus phage PfEFR-5],phage
ALN97362.1,-,0049695,88659,1.3e-10,32.8,0,1.3e-9,29.5,0.1,2.1,2,0,0,2,2,2,1,sigma-70 [Bacillus phage phi4I1],phage
ALO79855.1,-,0049695,88659,3.4e-14,44.2,0,6.3e-14,43.3,0,1.5,1,0,0,1,1,1,1,positive control sigma-like factor [Bacillus phage phi4J1],phage
AGB62713.1,-,0049695,88659,7.9e-14,44.5,0.2,1.6e-11,37.3,0,2.2,2,0,0,2,2,2,2,putative RNA polymerase sigma factor SigF 2 [Bacillus phage phiAGATE],phage
AGB62714.1,-,0049695,88659,1.3e-13,43.9,0.5,9.7e-13,41.1,0.1,2.2,2,0,0,2,2,2,1,putative RNA polymerase sigma factor SigF 1 [Bacillus phage phiAGATE],phage
AGV99468.1,-,0049695,88659,1.4e-10,32.5,0,3.5e-10,31.2,0,1.7,2,0,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage phiCM3],phage
BAN59653.1,-,0049695,88659,1.5e-17,56.3,0.3,3.6e-16,52,0,2.4,2,0,0,2,2,2,1,putative sigma factor [Bacillus phage phiNIT1],phage
QDH49502.1,-,0049695,88659,1.6e-14,47.2,0.2,6.3e-12,39,0,2.8,3,0,0,3,3,3,2,sigma factor [Bacillus phage Phireball],phage
AEV89274.1,-,0049695,88659,3.9e-11,34.1,0,2.9e-10,31.3,0.1,2.2,2,0,0,2,2,2,1,RNA-polymerase sigma-factor [Bacillus phage phIS3501],phage
ALO79897.1,-,0049695,88659,2.6e-14,44.7,0,4.5e-14,44,0,1.4,1,0,0,1,1,1,1,positive control sigma-like factor [Bacillus phage phiS58],phage
AMW62240.1,-,0049695,88659,3.2e-14,46.2,0.5,1.1e-12,41.4,0.1,2.7,3,0,0,3,3,3,1,sigma factor [Bacillus phage Phrodo],phage
ANY29316.1,-,0049695,88659,4.5e-13,42.3,0.1,1.3e-12,40.9,0.1,1.8,1,0,0,1,1,1,1,putative RNA polymerase sigma factor G [Bacillus phage PK16],phage
ANY29315.1,-,0049695,88659,1.4e-9,31.3,0,3.2e-9,30.1,0,1.7,1,0,0,1,1,1,1,putative RNA polymerase sigma-70 factor [Bacillus phage PK16],phage
BAM99099.1,-,0049695,88659,7.6e-8,24.4,0.6,0.017,7.5,0,6.1,5,2,2,7,7,7,2,hypothetical protein [Bacillus phage PM1],phage
ASR78475.1,-,0049695,88659,2e-14,46.9,0.2,7.2e-12,38.9,0,2.8,3,0,0,3,3,3,2,RNA polymerase sigma factor [Bacillus phage PPIsBest],phage
AZU99043.1,-,0049695,88659,4.7e-8,25.4,0.1,2.1e-7,23.3,0,2.1,2,0,0,2,2,2,1,hypothetical protein pW4_21 [Bacillus phage pW4],phage
AZU99094.1,-,0049695,88659,1.4e-7,23.9,0.1,2.1e-4,13.8,0,2.1,2,0,0,2,2,2,2,hypothetical protein pW4_79 [Bacillus phage pW4],phage
AOZ62117.1,-,0049695,88659,5e-16,51.9,0.1,1.7e-15,50.3,0.1,1.9,1,0,0,1,1,1,1,RNA polymerase sigma 28 subunit [Bacillus phage QCM8],phage
AOZ62115.1,-,0049695,88659,1.5e-11,37.8,0.1,1.7e-11,37.6,0.1,1,1,0,0,1,1,1,1,RNA polymerase sigma 28 subunit [Bacillus phage QCM8],phage
AIF72077.1,-,0049695,88659,3.2e-14,46.2,0.5,1.1e-12,41.4,0.1,2.7,3,0,0,3,3,3,1,sigF-like RNA polymerase [Bacillus phage Riley],phage
AXF41881.1,-,0049695,88659,4.7e-16,51.6,0.2,6.5e-12,38.5,0,3,3,0,0,3,3,3,2,RNA polymerase sigma factor [Bacillus phage Saddex],phage
AMW63146.1,-,0049695,88659,2e-14,46.9,0.2,7.2e-12,38.9,0,2.8,3,0,0,3,3,3,2,sigma factor [Bacillus phage SageFayge],phage
ANH50776.1,-,0049695,88659,3.2e-16,52.6,0.2,7.1e-13,42,0,3,3,0,0,3,3,3,2,SigF-like RNA polymerase sigma factor [Bacillus phage SalinJah],phage
AOZ62476.1,-,0049695,88659,5.2e-16,51.9,0.1,7.4e-12,38.8,0,3,3,0,0,3,3,3,2,RNA polymerase sigma factor [Bacillus phage SBP8a],phage
AGY48388.1,-,0049695,88659,9.1e-11,34,0,6.3e-9,28.2,0,2.8,2,0,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage Slash],phage
AGY48356.1,-,0049695,88659,1.2e-8,27.3,0.1,4.1e-8,25.6,0,1.8,2,0,0,2,2,2,1,RNA polymerase sigma factor SigB [Bacillus phage Slash],phage
AGY48314.1,-,0049695,88659,1e-7,24.4,0,2.5e-7,23.1,0,1.6,1,0,0,1,1,1,1,ECF subfamily RNA polymerase sigma-24 factor [Bacillus phage Slash],phage
ANI24840.1,-,0049695,88659,3e-15,49.5,0.2,3.3e-12,39.9,0.1,3,3,0,0,3,3,3,2,RNA polymerase sigma factor [Bacillus phage Smudge],phage
BAK52932.1,-,0049695,88659,2.4e-8,27.4,0.1,5.4e-8,26.3,0.1,1.6,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage SP-10],phage
AGY48597.1,-,0049695,88659,3.6e-16,52.3,1.4,4.4e-14,45.8,0.5,3,3,0,0,3,3,3,2,RNA polymerase sigma factor [Bacillus phage Spock],phage
AKA61526.1,-,0049695,88659,1.5e-11,36.4,0,2e-9,29.8,0,2.8,2,0,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage Stahl],phage
AKA61495.1,-,0049695,88659,9.9e-9,27.6,0.1,3.2e-8,25.9,0.1,1.8,2,0,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage Stahl],phage
AKA61453.1,-,0049695,88659,1e-7,24.4,0,2.5e-7,23.1,0,1.6,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage Stahl],phage
AGY48783.1,-,0049695,88659,2.3e-11,35.9,0,2.9e-9,29.3,0,2.8,2,0,0,2,2,2,1,RNA polymerase sigma 70 factor [Bacillus phage Staley],phage
AGY48752.1,-,0049695,88659,1.2e-8,27.3,0.1,4e-8,25.7,0,1.8,2,0,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage Staley],phage
AGY48708.1,-,0049695,88659,1e-7,24.4,0,2.5e-7,23.1,0,1.6,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage Staley],phage
AKC02726.1,-,0049695,88659,1.6e-12,39.6,0,1.4e-9,30.3,0,3.2,2,0,0,2,2,2,2,RNA polymerase sigma factor [Bacillus phage Stills],phage
AKC02694.1,-,0049695,88659,7.5e-9,27.9,0,2e-8,26.6,0,1.7,2,0,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage Stills],phage
AKC02652.1,-,0049695,88659,6.5e-8,25,0,1.6e-7,23.7,0,1.6,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage Stills],phage
ASZ75934.1,-,0049695,88659,3.2e-14,46.2,0.5,1.1e-12,41.4,0.1,2.7,3,0,0,3,3,3,1,SigF-like RNA polymerase sigma factor [Bacillus phage Taffo16],phage
ARW58422.1,-,0049695,88659,2.3e-11,35,0.1,3.9e-11,34.4,0.1,1.4,1,0,0,1,1,1,1,hypothetical protein [Bacillus phage Tavor_SA],phage
ARW58411.1,-,0049695,88659,2.5e-10,31.8,0.1,4.3e-9,27.9,0.1,2.2,2,0,0,2,2,2,1,RNA polymerase sporulation specific sigma factor [Bacillus phage Tavor_SA],phage
QLF85884.1,-,0049695,88659,5.2e-16,51.4,0.1,7.3e-12,38.3,0,3,3,0,0,3,3,3,2,RNA polymerase sigma factor [Bacillus phage Tomato],phage
AGT13480.1,-,0049695,88659,3.2e-14,46.2,0.5,1.1e-12,41.4,0.1,2.7,3,0,0,3,3,3,1,RNA polymerase,phage
ALA13223.1,-,0049695,88659,2.4e-15,49.5,0.2,9e-15,47.8,0.2,2,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage TsarBomba],phage
ALA13222.1,-,0049695,88659,8.8e-13,41.5,0.4,2.6e-12,40,0.4,1.8,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage TsarBomba],phage
AXY82974.1,-,0049695,88659,1.7e-8,26.9,0.1,4.6e-8,25.6,0,1.8,2,0,0,2,2,2,1,hypothetical protein vBBak1_012 [Bacillus phage v_B-Bak1],phage
AXY83228.1,-,0049695,88659,1.6e-8,26.9,0.1,4.4e-8,25.6,0,1.8,2,0,0,2,2,2,1,hypothetical protein vBBBak10_0018 [Bacillus phage v_B-Bak10],phage
AXY83094.1,-,0049695,88659,1.7e-8,26.9,0.1,4.6e-8,25.6,0,1.8,2,0,0,2,2,2,1,hypothetical protein vBBak6_012 [Bacillus phage v_B-Bak6],phage
AFQ96417.1,-,0049695,88659,3.7e-10,33.1,0,1e-9,31.7,0,1.8,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor,phage
AFQ96418.1,-,0049695,88659,4.9e-10,32.7,0,1.7e-9,31,0.1,1.9,2,0,0,2,2,2,1,putative RNA polymerase sigma factor G [Bacillus phage vB_BceM_Bc431v3],phage
ALV83472.1,-,0049695,88659,9.6e-10,30,0.1,1.8e-8,26,0,2.5,2,0,0,2,2,2,1,DNA-directed RNA polymerase sigma-70 factor [Bacillus phage vB_BceS-MY192],phage
ALY08122.1,-,0049695,88659,3.2e-7,22.1,0.2,7.4e-7,21,0.1,1.8,2,1,0,2,2,2,1,hypothetical protein BhaS171_00066 [Bacillus phage vB_BhaS-171],phage
QDP42942.1,-,0049695,88659,1.2e-18,60,2.6,2.7e-15,49.4,0.4,2.8,3,0,0,3,3,3,2,RNA polymerase sigma factor [Bacillus phage vB_BmeM-Goe8],phage
QDP42999.1,-,0049695,88659,4e-16,52,0.5,4.6e-15,48.7,0.1,2.4,2,0,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage vB_BmeM-Goe8],phage
AZS49253.1,-,0049695,88659,1.4e-9,29.6,0.2,2.9e-9,28.6,0.2,1.5,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Bacillus phage vB_BpsS-140],phage
AYP68748.1,-,0049695,88659,3.6e-15,47.2,0.1,8.8e-15,46,0.1,1.6,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus phage vB_BpsS-36],phage
ALN97971.1,-,0049695,88659,3.4e-19,62.1,3.8,0.0017,12.5,0,9,4,3,4,9,9,9,7,TPR repeat-containing protein [Bacillus phage vB_BpuM-BpSp],phage
ALN97970.1,-,0049695,88659,3.4e-12,40,1,0.0023,12.1,0,4.5,1,1,3,4,4,4,3,hypothetical protein Bp8pS_291 [Bacillus phage vB_BpuM-BpSp],phage
ALN97761.1,-,0049695,88659,3.8e-6,20.9,0,5.2e-4,14.1,0,2.2,2,0,0,2,2,2,2,hypothetical protein Bp8pS_082 [Bacillus phage vB_BpuM-BpSp],phage
QEG13663.1,-,0049695,88659,2.6e-15,49.4,0.2,9.1e-15,47.7,0.2,1.9,1,0,0,1,1,1,1,putative RNA polymerase sigma factor [Bacillus phage vB_BspM_MarvelLand],phage
QEG13664.1,-,0049695,88659,4.6e-12,39.2,0.1,2.7e-11,36.7,0,2.1,2,0,0,2,2,2,1,putative RNA polymerase sigma 28 subunit SigG [Bacillus phage vB_BspM_MarvelLand],phage
QMV48586.1,-,0049695,88659,3.8e-8,26.7,0,7.7e-8,25.7,0,1.4,1,0,0,1,1,1,1,putative RNA polymerase sigma-70-like protein [Bacillus phage vB_BsuM-Goe10],phage
APZ82294.1,-,0049695,88659,7.2e-8,25.8,0.1,2.1e-7,24.4,0,1.7,2,0,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage vB_BsuM-Goe2],phage
APZ82618.1,-,0049695,88659,4.3e-14,45.6,2.4,2.9e-10,33.5,0.1,2.9,2,1,1,3,3,3,2,RNA polymerase sigma factor [Bacillus phage vB_BsuM-Goe3],phage
QMV48360.1,-,0049695,88659,6.2e-8,26,0,1.9e-7,24.5,0,1.8,2,0,0,2,2,2,1,putative RNA polymerase sigma-70-like protein [Bacillus phage vB_BsuM-Goe9],phage
AZF89309.1,-,0049695,88659,4e-13,42.7,0.1,1.2e-11,38,0,2.8,3,0,0,3,3,3,1,RNA polymerase sigma factor [Bacillus phage vB_BthM-Goe5],phage
QDP43467.1,-,0049695,88659,2.4e-9,28.4,0.1,3.7e-9,27.8,0.1,1.4,1,0,0,1,1,1,1,hypothetical protein [Bacillus phage vB_BthS-HD29phi],phage
QDP43462.1,-,0049695,88659,1.2e-8,26.1,0.1,9e-8,23.4,0,2.1,2,0,0,2,2,2,1,sigma-70 family RNA polymerase sigma factor [Bacillus phage vB_BthS-HD29phi],phage
QCW20871.1,-,0049695,88659,2.6e-14,44.7,0,4.5e-14,44,0,1.4,1,0,0,1,1,1,1,positive control sigma-like factor [Bacillus phage vB_BthS-TP21T],phage
AXF39865.1,-,0049695,88659,6.1e-7,21.4,0,2.7e-6,19.4,0,1.9,2,0,0,2,2,2,1,hypothetical protein BMBphi_gp017 [Bacillus phage vB_BthS_BMBphi],phage
QCQ57846.1,-,0049695,88659,1.3e-7,23.4,0.1,2.5e-7,22.5,0.1,1.4,1,0,0,1,1,1,1,ArpU family transcriptional regulator [Bacillus phage vB_BtS_B83],phage
ANT40114.1,-,0049695,88659,7e-11,33.2,0.2,1e-10,32.7,0.1,1.3,1,1,0,1,1,1,1,hypothetical protein BMBtpLA4_20 [Bacillus phage vB_BtS_BMBtp15],phage
AHJ86775.1,-,0049695,88659,1.8e-14,45.2,0.1,3.1e-14,44.4,0.1,1.4,1,0,0,1,1,1,1,positive control sigma-like factor [Bacillus phage vB_BtS_BMBtp3],phage
QDP43184.1,-,0049695,88659,1.7e-14,46.9,0.7,3e-10,33.5,0.1,2.7,1,1,1,2,2,2,2,putative RNA polymerase sigma-70 [Bacillus phage vB_BveM-Goe7],phage
AMW61966.1,-,0049695,88659,2.6e-13,43.4,0.1,1.3e-11,38,0,2.9,3,0,0,3,3,3,1,sigma factor [Bacillus phage Vinny],phage
ADH03291.1,-,0049695,88659,3.3e-14,46.1,0.3,2.3e-12,40.3,0.1,3,3,0,0,3,3,3,1,gp145 [Bacillus phage W.Ph.],phage
AID50197.1,-,0049695,88659,2.4e-14,44.7,0,4.1e-14,44,0,1.4,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Bacillus phage Waukesha92],phage
QKE56523.1,-,0049695,88659,1.7e-6,21.5,0.2,5.7e-6,19.8,0.1,1.9,2,0,0,2,2,2,1,RNA polymerase sigma factor [Bacillus phage YungSlug],phage
ASR79140.1,-,0049695,88659,3e-15,49.6,0.1,3.3e-12,39.9,0.1,3,3,0,0,3,3,3,2,RNA polymerase sigma factor [Bacillus phage Zainny],phage
AMW62487.1,-,0049695,88659,5.4e-16,51.9,0.1,8.1e-12,38.7,0,3,3,0,0,3,3,3,2,sigma factor [Bacillus phage Zuko],phage
ACE78278.1,-,0049695,88659,3.7e-7,21.6,1.2,7.3e-7,20.7,1.2,1.4,1,0,0,1,1,1,1,hypothetical protein [Bacillus phage 1],phage
AGE61114.1,-,0049695,88659,4e-10,31.5,0.1,9.8e-10,30.3,0.1,1.6,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor [Bacillus virus Andromeda],phage
AGY46846.1,-,0049695,88659,4.5e-11,34.5,0.1,9.5e-11,33.5,0.1,1.5,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor [Bacillus virus Blastoid],phage
ALO79609.1,-,0049695,88659,2.3e-10,33.9,0,5.8e-10,32.7,0,1.7,1,0,0,1,1,1,1,sigma70 protein [Bacillus virus BM15],phage
ALO79610.1,-,0049695,88659,6.6e-8,26.2,0,1.9e-7,24.7,0,1.8,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus virus BM15],phage
AGE60732.1,-,0049695,88659,2e-9,29.3,0.1,5.1e-9,28,0.1,1.7,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor [Bacillus virus Curly],phage
AGE60807.1,-,0049695,88659,4.3e-11,34.5,0.1,9e-11,33.5,0.1,1.5,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor [Bacillus virus Eoghan],phage
AGE61035.1,-,0049695,88659,9.9e-11,33.4,0.1,2.3e-10,32.2,0.1,1.6,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor [Bacillus virus Finn],phage
AEO93274.1,-,0049695,88659,7.8e-13,43,0.5,1.5e-12,42.1,0.1,1.7,2,0,0,2,2,2,1,gp3 [Bacillus virus G],phage
AEO93340.1,-,0049695,88659,1.2e-8,29.8,0,2.3e-8,28.9,0,1.5,1,0,0,1,1,1,1,gp69 [Bacillus virus G],phage
AEO93825.1,-,0049695,88659,8.9e-6,20.7,0,3.2e-5,18.9,0,1.9,2,0,0,2,2,2,1,gp580 [Bacillus virus G],phage
AGY47231.1,-,0049695,88659,1.7e-10,32.7,0.1,4e-10,31.5,0.1,1.6,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacillus virus Glittering],phage
ASU00034.1,-,0049695,88659,8.2e-12,38.7,0.1,0.0013,12.8,0,4.8,2,2,2,5,5,5,3,HTH-DNA binding domain-containing protein [Bacillus virus PBS1],phage
AST99828.1,-,0049695,88659,2.6e-6,21.3,0,5.6e-6,20.3,0,1.6,1,0,0,1,1,1,1,RNA polymerase subunit A [Bacillus virus PBS1],phage
AGY48207.1,-,0049695,88659,1e-10,33.4,0,2.3e-10,32.3,0,1.6,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor [Bacillus virus Riggi],phage
ACI90961.1,-,0049695,88659,2.5e-8,27.2,0,7.2e-8,25.7,0,1.7,2,0,0,2,2,2,1,gp2.21 [Bacillus virus SPO1],phage
AGE60961.1,-,0049695,88659,4.3e-11,34.5,0.1,9e-11,33.5,0.1,1.5,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor [Bacillus virus Taylor],phage
ABC40436.1,-,0049695,88659,2.3e-12,38.1,0.1,1.7e-10,32.2,0.1,2.3,2,0,0,2,2,2,2,putative RNA polymerase sigma subunit [Bacillus virus Wbeta],phage
ABC40444.1,-,0049695,88659,1.9e-11,35.2,0.2,3.5e-11,34.3,0.2,1.5,1,0,0,1,1,1,1,conserved phage protein [Bacillus virus Wbeta],phage
BAE47779.1,-,0049695,88659,7.3e-10,31.9,0.1,1.7e-9,30.8,0.1,1.6,1,0,0,1,1,1,1,probable botulinum neurotoxin regulator protein [Clostridium phage c-st],phage
ALY06993.1,-,0049695,88659,6.1e-11,33.5,0.1,4.1e-10,30.9,0,2,2,0,0,2,2,2,1,sigma70/sigmaF-like protein [Clostridium phage CDSH1],phage
AYR04306.1,-,0049695,88659,7.1e-9,27.3,0.1,9.1e-9,27,0.1,1.1,1,0,0,1,1,1,1,hypothetical protein CPD1_027 [Clostridium phage CPD1],phage
AMB17432.1,-,0049695,88659,9.2e-8,23.4,0.6,9.2e-8,23.4,0.6,1.7,2,0,0,2,2,2,1,sigma factor [Clostridium phage HM T],phage
QBJ05049.1,-,0049695,88659,5.7e-8,24.2,0.3,1.2e-7,23.2,0.3,1.5,1,0,0,1,1,1,1,hypothetical protein JD032_4 [Clostridium phage JD032],phage
AAL96802.1,-,0049695,88659,5.1e-12,36.9,0.5,9.3e-12,36,0.5,1.5,1,0,0,1,1,1,1,putative sigma factor [Clostridium phage phi3626],phage
CEK40326.1,-,0049695,88659,6.3e-11,33.5,0.1,4.2e-10,30.9,0,2,2,0,0,2,2,2,1,Sigma70/sigmaF-like protein [Clostridium phage phiCD111],phage
CEK40379.1,-,0049695,88659,2e-9,28.7,0.3,1e-8,26.5,0.1,2,2,1,0,2,2,2,1,Sigma70/sigmaF-like protein (fragment) [Clostridium phage phiCD146],phage
AEF56927.1,-,0049695,88659,6.3e-11,33.5,0.1,4.2e-10,30.9,0,2,2,0,0,2,2,2,1,sigma70/sigmaF-like protein [Clostridium phage phiCD38-2],phage
CEK40621.1,-,0049695,88659,6.4e-8,24,0.3,1.6e-7,22.8,0.3,1.6,1,0,0,1,1,1,1,conserved protein of unknown function [Clostridium phage phiCD481-1],phage
CDL65329.1,-,0049695,88659,6e-8,24,0.3,1.4e-7,22.8,0.3,1.6,1,0,0,1,1,1,1,conserved hypothetical protein [Clostridium phage phiCDHM13],phage
CDU85333.1,-,0049695,88659,6e-8,24,0.3,1.4e-7,22.8,0.3,1.6,1,0,0,1,1,1,1,conserved hypothetical protein [Clostridium phage phiCDHM14],phage
ACE82013.1,-,0049695,88659,6.6e-9,27.3,0.1,8.4e-9,27,0.1,1.1,1,0,0,1,1,1,1,hypothetical protein [Clostridium phage phiCP39-O],phage
AJA42781.1,-,0049695,88659,8.9e-7,20.7,0.3,4.9e-6,18.3,0.1,2.2,1,1,1,2,2,2,1,hypothetical protein phiCT19406B_24 (endogenous virus) [Clostridium phage phiCT19406B],phage
AJA42884.1,-,0049695,88659,3.9e-7,21.8,0,1.2e-6,20.2,0,1.7,2,0,0,2,2,2,1,XRE family transcriptional regulator (endogenous virus) [Clostridium phage phiCT19406C],phage
AJA42850.1,-,0049695,88659,8.5e-7,20.7,0.3,4.7e-6,18.3,0.1,2.2,1,1,1,2,2,2,1,hypothetical protein phiCT19406C_27 (endogenous virus) [Clostridium phage phiCT19406C],phage
AJA42611.1,-,0049695,88659,3.7e-7,21.8,0,1.1e-6,20.2,0,1.7,2,0,0,2,2,2,1,XRE transcriptional regulator (endogenous virus) [Clostridium phage phiCT453B],phage
AJA42977.1,-,0049695,88659,8.9e-7,20.7,0.3,4.9e-6,18.3,0.1,2.2,1,1,1,2,2,2,1,hypothetical protein phiCTC2B_24 (endogenous virus) [Clostridium phage phiCTC2B],phage
ADL40362.1,-,0049695,88659,7.1e-12,37.2,0,1.1e-11,36.6,0,1.3,1,0,0,1,1,1,1,putative RNA polymerase sigma factor [Clostridium phage phiCTP1],phage
ADL40344.1,-,0049695,88659,2.1e-7,23.1,0,3.9e-7,22.2,0,1.4,1,0,0,1,1,1,1,putative response regulator [Clostridium phage phiCTP1],phage
AFO72183.1,-,0049695,88659,5.6e-8,24.1,0.3,1.2e-7,23.1,0.3,1.5,1,0,0,1,1,1,1,hypothetical protein phiMMP04_gp46 [Clostridium phage phiMMP04],phage
ABG87906.1,-,0049695,88659,2e-7,22.4,0,3.6e-7,21.6,0,1.4,1,0,0,1,1,1,1,probable sigma factor [Clostridium phage phiSM101],phage
CUL03828.1,-,0049695,88659,5.8e-11,33.5,0.1,3.9e-10,30.9,0,2,2,0,0,2,2,2,1,hypothetical protein [Clostridium phage slur17],phage
AGH27928.1,-,0049695,88659,5.9e-13,39.8,0.1,1.2e-12,38.9,0.1,1.5,1,0,0,1,1,1,1,putative sporulation sigma factor [Clostridium phage vB_CpeS-CP51],phage
AGH27935.1,-,0049695,88659,4.4e-8,24.4,0.4,6.5e-8,23.9,0.4,1.3,1,0,0,1,1,1,1,hypothetical protein phiCP51_0044 [Clostridium phage vB_CpeS-CP51],phage
